id,created_at,favorite_count,retweet_count
771770456517009408,Fri Sep 02 18:03:10 +0000 2016,13356,3924
771500966810099713,Fri Sep 02 00:12:18 +0000 2016,9167,3018
771380798096281600,Thu Sep 01 16:14:48 +0000 2016,11746,5912
771171053431250945,Thu Sep 01 02:21:21 +0000 2016,0,8705
771136648247640064,Thu Sep 01 00:04:38 +0000 2016,10223,3357
771102124360998913,Wed Aug 31 21:47:27 +0000 2016,6898,1663
771014301343748096,Wed Aug 31 15:58:28 +0000 2016,7032,1782
770787852854652928,Wed Aug 31 00:58:39 +0000 2016,5498,1415
770772759874076672,Tue Aug 30 23:58:40 +0000 2016,5749,1626
770743923962707968,Tue Aug 30 22:04:05 +0000 2016,0,52360
770655142660169732,Tue Aug 30 16:11:18 +0000 2016,8130,2013
770414278348247044,Tue Aug 30 00:14:12 +0000 2016,6987,2390
770293558247038976,Mon Aug 29 16:14:30 +0000 2016,6923,1718
770093767776997377,Mon Aug 29 03:00:36 +0000 2016,0,3520
770069151037685760,Mon Aug 29 01:22:47 +0000 2016,8385,2651
769940425801170949,Sun Aug 28 16:51:16 +0000 2016,34948,11131
769695466921623552,Sun Aug 28 00:37:54 +0000 2016,7101,1926
769335591808995329,Sat Aug 27 00:47:53 +0000 2016,0,8830
769212283578875904,Fri Aug 26 16:37:54 +0000 2016,5980,1969
768970937022709760,Fri Aug 26 00:38:52 +0000 2016,16017,7574
768909767477751808,Thu Aug 25 20:35:48 +0000 2016,0,3129
768855141948723200,Thu Aug 25 16:58:45 +0000 2016,4660,1034
768609597686943744,Thu Aug 25 00:43:02 +0000 2016,4580,1382
768596291618299904,Wed Aug 24 23:50:10 +0000 2016,5592,1473
768554158521745409,Wed Aug 24 21:02:45 +0000 2016,0,6719
768473857036525572,Wed Aug 24 15:43:39 +0000 2016,15110,3958
768193404517830656,Tue Aug 23 21:09:14 +0000 2016,12157,4080
767884188863397888,Tue Aug 23 00:40:31 +0000 2016,5309,1634
767754930266464257,Mon Aug 22 16:06:54 +0000 2016,17814,6221
767500508068192258,Sun Aug 21 23:15:55 +0000 2016,8295,2688
767191397493538821,Sun Aug 21 02:47:37 +0000 2016,13643,4406
767122157629476866,Sat Aug 20 22:12:29 +0000 2016,11227,3261
766864461642756096,Sat Aug 20 05:08:29 +0000 2016,0,6521
766793450729734144,Sat Aug 20 00:26:19 +0000 2016,5650,1565
766714921925144576,Fri Aug 19 19:14:16 +0000 2016,2872,438
766693177336135680,Fri Aug 19 17:47:52 +0000 2016,4484,918
766423258543644672,Thu Aug 18 23:55:18 +0000 2016,6671,1825
766313316352462849,Thu Aug 18 16:38:26 +0000 2016,7493,2166
766078092750233600,Thu Aug 18 01:03:45 +0000 2016,0,2970
766069199026450432,Thu Aug 18 00:28:24 +0000 2016,4765,1003
766008592277377025,Wed Aug 17 20:27:34 +0000 2016,4149,571
765719909049503744,Wed Aug 17 01:20:27 +0000 2016,8021,2475
765669560888528897,Tue Aug 16 22:00:23 +0000 2016,5760,1407
765395769549590528,Tue Aug 16 03:52:26 +0000 2016,20539,3127
765371061932261376,Tue Aug 16 02:14:15 +0000 2016,7842,2475
765222098633691136,Mon Aug 15 16:22:20 +0000 2016,12902,3914
764857477905154048,Sun Aug 14 16:13:27 +0000 2016,7099,2029
764259802650378240,Sat Aug 13 00:38:30 +0000 2016,6718,1745
763956972077010945,Fri Aug 12 04:35:10 +0000 2016,812,61
763837565564780549,Thu Aug 11 20:40:41 +0000 2016,14041,4858
763183847194451968,Wed Aug 10 01:23:03 +0000 2016,6004,1702
763167063695355904,Wed Aug 10 00:16:21 +0000 2016,0,3484
763103485927849985,Tue Aug 09 20:03:43 +0000 2016,8163,2602
762699858130116608,Mon Aug 08 17:19:51 +0000 2016,13518,4190
762471784394268675,Mon Aug 08 02:13:34 +0000 2016,12571,7612
762464539388485633,Mon Aug 08 01:44:46 +0000 2016,11503,4839
762316489655476224,Sun Aug 07 15:56:28 +0000 2016,5350,1298
762035686371364864,Sat Aug 06 21:20:40 +0000 2016,35400,17919
761976711479193600,Sat Aug 06 17:26:19 +0000 2016,5992,2310
761750502866649088,Sat Aug 06 02:27:27 +0000 2016,0,4535
761745352076779520,Sat Aug 06 02:06:59 +0000 2016,4707,979
761672994376806400,Fri Aug 05 21:19:27 +0000 2016,55016,33421
761599872357261312,Fri Aug 05 16:28:54 +0000 2016,4578,1336
761371037149827077,Fri Aug 05 01:19:35 +0000 2016,0,20500
761334018830917632,Thu Aug 04 22:52:29 +0000 2016,5792,1669
761292947749015552,Thu Aug 04 20:09:17 +0000 2016,4957,1265
761227390836215808,Thu Aug 04 15:48:47 +0000 2016,5908,1775
761004547850530816,Thu Aug 04 01:03:17 +0000 2016,12482,3952
760893934457552897,Wed Aug 03 17:43:45 +0000 2016,4228,1104
760656994973933572,Wed Aug 03 02:02:14 +0000 2016,7343,2210
760641137271070720,Wed Aug 03 00:59:13 +0000 2016,5485,1481
760539183865880579,Tue Aug 02 18:14:06 +0000 2016,8399,4168
760521673607086080,Tue Aug 02 17:04:31 +0000 2016,4681,1608
760290219849637889,Tue Aug 02 01:44:48 +0000 2016,29618,13140
760252756032651264,Mon Aug 01 23:15:56 +0000 2016,4338,995
760190180481531904,Mon Aug 01 19:07:17 +0000 2016,6334,2079
760153949710192640,Mon Aug 01 16:43:19 +0000 2016,0,38
759943073749200896,Mon Aug 01 02:45:22 +0000 2016,6581,2382
759923798737051648,Mon Aug 01 01:28:46 +0000 2016,16284,6521
759846353224826880,Sun Jul 31 20:21:02 +0000 2016,7433,2265
759793422261743616,Sun Jul 31 16:50:42 +0000 2016,6620,2173
759566828574212096,Sun Jul 31 01:50:18 +0000 2016,0,24319
759557299618865152,Sun Jul 31 01:12:26 +0000 2016,5202,1341
759447681597108224,Sat Jul 30 17:56:51 +0000 2016,9418,2827
759446261539934208,Sat Jul 30 17:51:13 +0000 2016,1846,561
759197388317847553,Sat Jul 30 01:22:17 +0000 2016,6725,2221
759159934323924993,Fri Jul 29 22:53:27 +0000 2016,0,1359
759099523532779520,Fri Jul 29 18:53:24 +0000 2016,16101,4813
759047813560868866,Fri Jul 29 15:27:55 +0000 2016,7227,2302
758854675097526272,Fri Jul 29 02:40:28 +0000 2016,3904,1027
758828659922702336,Fri Jul 29 00:57:05 +0000 2016,12376,4376
758740312047005698,Thu Jul 28 19:06:01 +0000 2016,6339,1824
758474966123810816,Thu Jul 28 01:31:38 +0000 2016,4227,1132
758467244762497024,Thu Jul 28 01:00:57 +0000 2016,5316,2539
758405701903519748,Wed Jul 27 20:56:24 +0000 2016,5756,2204
758355060040593408,Wed Jul 27 17:35:10 +0000 2016,3797,1245
758099635764359168,Wed Jul 27 00:40:12 +0000 2016,21302,11550
758041019896193024,Tue Jul 26 20:47:17 +0000 2016,3001,433
757741869644341248,Tue Jul 26 00:58:34 +0000 2016,7613,3710
757729163776290825,Tue Jul 26 00:08:05 +0000 2016,0,9299
757725642876129280,Mon Jul 25 23:54:05 +0000 2016,5022,1391
757611664640446465,Mon Jul 25 16:21:11 +0000 2016,5026,1272
757597904299253760,Mon Jul 25 15:26:30 +0000 2016,0,336
757596066325864448,Mon Jul 25 15:19:12 +0000 2016,4808,1219
757400162377592832,Mon Jul 25 02:20:45 +0000 2016,16743,7759
757393109802180609,Mon Jul 25 01:52:43 +0000 2016,6462,2009
757354760399941633,Sun Jul 24 23:20:20 +0000 2016,4995,1637
756998049151549440,Sat Jul 23 23:42:53 +0000 2016,6923,2271
756939218950160384,Sat Jul 23 19:49:07 +0000 2016,7342,2295
756651752796094464,Sat Jul 23 00:46:50 +0000 2016,5612,1511
756526248105566208,Fri Jul 22 16:28:07 +0000 2016,11506,4169
756303284449767430,Fri Jul 22 01:42:09 +0000 2016,4359,1231
756288534030475264,Fri Jul 22 00:43:32 +0000 2016,28519,15071
756275833623502848,Thu Jul 21 23:53:04 +0000 2016,7114,1738
755955933503782912,Thu Jul 21 02:41:54 +0000 2016,8092,3285
755206590534418437,Tue Jul 19 01:04:16 +0000 2016,18212,6148
755110668769038337,Mon Jul 18 18:43:07 +0000 2016,23446,12621
754874841593970688,Mon Jul 18 03:06:01 +0000 2016,0,9193
754856583969079297,Mon Jul 18 01:53:28 +0000 2016,7616,2870
754747087846248448,Sun Jul 17 18:38:22 +0000 2016,2854,591
754482103782404096,Sun Jul 17 01:05:25 +0000 2016,5852,2220
754449512966619136,Sat Jul 16 22:55:55 +0000 2016,4147,846
754120377874386944,Sat Jul 16 01:08:03 +0000 2016,8655,2670
754011816964026368,Fri Jul 15 17:56:40 +0000 2016,9726,4079
753655901052166144,Thu Jul 14 18:22:23 +0000 2016,6458,2492
753420520834629632,Thu Jul 14 02:47:04 +0000 2016,8731,4071
753398408988139520,Thu Jul 14 01:19:12 +0000 2016,6384,2186
753375668877008896,Wed Jul 13 23:48:51 +0000 2016,8411,2655
753298634498793472,Wed Jul 13 18:42:44 +0000 2016,0,6620
753294487569522689,Wed Jul 13 18:26:16 +0000 2016,3758,1191
753039830821511168,Wed Jul 13 01:34:21 +0000 2016,41080,24013
753026973505581056,Wed Jul 13 00:43:15 +0000 2016,4283,1109
752932432744185856,Tue Jul 12 18:27:35 +0000 2016,13970,7798
752917284578922496,Tue Jul 12 17:27:23 +0000 2016,7592,1790
752701944171524096,Tue Jul 12 03:11:42 +0000 2016,0,3291
752682090207055872,Tue Jul 12 01:52:49 +0000 2016,6642,1846
752660715232722944,Tue Jul 12 00:27:52 +0000 2016,4878,1794
752568224206688256,Mon Jul 11 18:20:21 +0000 2016,6140,2605
752519690950500352,Mon Jul 11 15:07:30 +0000 2016,8157,3917
752334515931054080,Mon Jul 11 02:51:40 +0000 2016,4238,1263
752309394570878976,Mon Jul 11 01:11:51 +0000 2016,0,18963
752173152931807232,Sun Jul 10 16:10:29 +0000 2016,6569,2106
751950017322246144,Sun Jul 10 01:23:49 +0000 2016,3415,1060
751937170840121344,Sun Jul 10 00:32:46 +0000 2016,5770,1530
751830394383790080,Sat Jul 09 17:28:29 +0000 2016,6428,2227
751793661361422336,Sat Jul 09 15:02:31 +0000 2016,6479,3320
751598357617971201,Sat Jul 09 02:06:27 +0000 2016,8699,3440
751583847268179968,Sat Jul 09 01:08:47 +0000 2016,4849,1265
751538714308972544,Fri Jul 08 22:09:27 +0000 2016,5547,1445
751456908746354688,Fri Jul 08 16:44:23 +0000 2016,3516,1127
751251247299190784,Fri Jul 08 03:07:09 +0000 2016,13791,6695
751205363882532864,Fri Jul 08 00:04:50 +0000 2016,6948,2086
751132876104687617,Thu Jul 07 19:16:47 +0000 2016,5610,1480
750868782890057730,Thu Jul 07 01:47:22 +0000 2016,5306,1595
750719632563142656,Wed Jul 06 15:54:42 +0000 2016,14621,5747
750506206503038976,Wed Jul 06 01:46:38 +0000 2016,4934,1316
750429297815552001,Tue Jul 05 20:41:01 +0000 2016,14569,4947
750383411068534784,Tue Jul 05 17:38:41 +0000 2016,5005,1309
750381685133418496,Tue Jul 05 17:31:49 +0000 2016,758,39
750147208377409536,Tue Jul 05 02:00:06 +0000 2016,3409,1095
750132105863102464,Tue Jul 05 01:00:05 +0000 2016,3990,1440
750117059602808832,Tue Jul 05 00:00:18 +0000 2016,4740,1466
750101899009982464,Mon Jul 04 23:00:03 +0000 2016,3344,959
750086836815486976,Mon Jul 04 22:00:12 +0000 2016,2383,613
750071704093859840,Mon Jul 04 21:00:04 +0000 2016,8653,3802
750056684286914561,Mon Jul 04 20:00:23 +0000 2016,3444,1011
750041628174217216,Mon Jul 04 19:00:33 +0000 2016,3502,703
750026558547456000,Mon Jul 04 18:00:41 +0000 2016,2986,888
750011400160841729,Mon Jul 04 17:00:26 +0000 2016,3568,1035
749996283729883136,Mon Jul 04 16:00:22 +0000 2016,3331,919
749981277374128128,Mon Jul 04 15:00:45 +0000 2016,5569,2772
749774190421639168,Mon Jul 04 01:17:51 +0000 2016,5114,1493
749417653287129088,Sun Jul 03 01:41:06 +0000 2016,6721,1904
749403093750648834,Sun Jul 03 00:43:15 +0000 2016,2892,622
749395845976588288,Sun Jul 03 00:14:27 +0000 2016,9488,3951
749317047558017024,Sat Jul 02 19:01:20 +0000 2016,6076,2509
749075273010798592,Sat Jul 02 03:00:36 +0000 2016,6353,2360
749064354620928000,Sat Jul 02 02:17:13 +0000 2016,5277,1714
749036806121881602,Sat Jul 02 00:27:45 +0000 2016,3425,896
748977405889503236,Fri Jul 01 20:31:43 +0000 2016,11235,3759
748932637671223296,Fri Jul 01 17:33:49 +0000 2016,6461,2564
748705597323898880,Fri Jul 01 02:31:39 +0000 2016,3047,1067
748699167502000129,Fri Jul 01 02:06:06 +0000 2016,5213,1814
748692773788876800,Fri Jul 01 01:40:41 +0000 2016,4659,1504
748575535303884801,Thu Jun 30 17:54:50 +0000 2016,6696,2272
748568946752774144,Thu Jun 30 17:28:39 +0000 2016,2411,776
748346686624440324,Thu Jun 30 02:45:28 +0000 2016,5735,1413
748337862848962560,Thu Jun 30 02:10:24 +0000 2016,8462,4701
748324050481647620,Thu Jun 30 01:15:31 +0000 2016,4078,867
748307329658011649,Thu Jun 30 00:09:04 +0000 2016,4027,810
748220828303695873,Wed Jun 29 18:25:21 +0000 2016,15549,8825
747963614829678593,Wed Jun 29 01:23:16 +0000 2016,6397,2444
747933425676525569,Tue Jun 28 23:23:19 +0000 2016,7310,2894
747885874273214464,Tue Jun 28 20:14:22 +0000 2016,3243,1116
747844099428986880,Tue Jun 28 17:28:22 +0000 2016,3084,851
747816857231626240,Tue Jun 28 15:40:07 +0000 2016,5346,1316
747651430853525504,Tue Jun 28 04:42:46 +0000 2016,1520,179
747648653817413632,Tue Jun 28 04:31:44 +0000 2016,14182,6614
747600769478692864,Tue Jun 28 01:21:27 +0000 2016,2545,619
747594051852075008,Tue Jun 28 00:54:46 +0000 2016,4065,1205
747512671126323200,Mon Jun 27 19:31:23 +0000 2016,6110,1803
747461612269887489,Mon Jun 27 16:08:30 +0000 2016,4249,1169
747439450712596480,Mon Jun 27 14:40:26 +0000 2016,5965,2184
747242308580548608,Mon Jun 27 01:37:04 +0000 2016,0,3257
747219827526344708,Mon Jun 27 00:07:44 +0000 2016,5792,1791
747204161125646336,Sun Jun 26 23:05:29 +0000 2016,3722,1038
747103485104099331,Sun Jun 26 16:25:26 +0000 2016,10534,4548
746906459439529985,Sun Jun 26 03:22:31 +0000 2016,3168,336
746872823977771008,Sun Jun 26 01:08:52 +0000 2016,6593,2429
746818907684614144,Sat Jun 25 21:34:37 +0000 2016,5807,1944
746790600704425984,Sat Jun 25 19:42:08 +0000 2016,5345,1806
746757706116112384,Sat Jun 25 17:31:25 +0000 2016,10520,4432
746726898085036033,Sat Jun 25 15:29:00 +0000 2016,6648,2037
746542875601690625,Sat Jun 25 03:17:46 +0000 2016,5520,2104
746521445350707200,Sat Jun 25 01:52:36 +0000 2016,0,1110
746507379341139972,Sat Jun 25 00:56:43 +0000 2016,5094,1226
746369468511756288,Fri Jun 24 15:48:42 +0000 2016,6637,1854
746131877086527488,Fri Jun 24 00:04:36 +0000 2016,7565,2511
746056683365994496,Thu Jun 23 19:05:49 +0000 2016,3904,931
745789745784041472,Thu Jun 23 01:25:06 +0000 2016,4437,1207
745712589599014916,Wed Jun 22 20:18:30 +0000 2016,7652,2636
745433870967832576,Wed Jun 22 01:50:58 +0000 2016,7824,2894
745422732645535745,Wed Jun 22 01:06:43 +0000 2016,9412,2768
745314880350101504,Tue Jun 21 17:58:09 +0000 2016,7863,3131
745074613265149952,Tue Jun 21 02:03:25 +0000 2016,8605,3976
745057283344719872,Tue Jun 21 00:54:33 +0000 2016,7945,2585
744995568523612160,Mon Jun 20 20:49:19 +0000 2016,3277,716
744971049620602880,Mon Jun 20 19:11:53 +0000 2016,8652,3042
744709971296780288,Mon Jun 20 01:54:27 +0000 2016,6150,1771
744334592493166593,Sun Jun 19 01:02:50 +0000 2016,7443,2412
744234799360020481,Sat Jun 18 18:26:18 +0000 2016,131075,79515
744223424764059648,Sat Jun 18 17:41:06 +0000 2016,1868,424
743980027717509120,Sat Jun 18 01:33:55 +0000 2016,4551,1231
743895849529389061,Fri Jun 17 19:59:26 +0000 2016,3999,1087
743835915802583040,Fri Jun 17 16:01:16 +0000 2016,0,2387
743609206067040256,Fri Jun 17 01:00:24 +0000 2016,4917,1560
743595368194129920,Fri Jun 17 00:05:25 +0000 2016,20275,7445
743545585370791937,Thu Jun 16 20:47:36 +0000 2016,3863,1066
743510151680958465,Thu Jun 16 18:26:48 +0000 2016,8671,4185
743253157753532416,Thu Jun 16 01:25:36 +0000 2016,4624,1366
743222593470234624,Wed Jun 15 23:24:09 +0000 2016,6792,2164
743210557239623680,Wed Jun 15 22:36:19 +0000 2016,4215,1560
742534281772302336,Tue Jun 14 01:49:03 +0000 2016,7744,4011
742528092657332225,Tue Jun 14 01:24:27 +0000 2016,4878,2245
742465774154047488,Mon Jun 13 21:16:49 +0000 2016,7916,4382
742423170473463808,Mon Jun 13 18:27:32 +0000 2016,10812,4319
742385895052087300,Mon Jun 13 15:59:24 +0000 2016,7457,2266
742161199639494656,Mon Jun 13 01:06:33 +0000 2016,4743,1547
742150209887731712,Mon Jun 13 00:22:53 +0000 2016,5661,1783
741793263812808706,Sun Jun 12 00:44:30 +0000 2016,4982,1698
741743634094141440,Sat Jun 11 21:27:17 +0000 2016,8945,3144
741438259667034112,Sat Jun 11 01:13:51 +0000 2016,4026,937
741303864243200000,Fri Jun 10 16:19:48 +0000 2016,9631,3650
741099773336379392,Fri Jun 10 02:48:49 +0000 2016,10997,6247
741067306818797568,Fri Jun 10 00:39:48 +0000 2016,10342,3520
740995100998766593,Thu Jun 09 19:52:53 +0000 2016,7018,3154
740711788199743490,Thu Jun 09 01:07:06 +0000 2016,3736,1062
740699697422163968,Thu Jun 09 00:19:04 +0000 2016,3101,888
740676976021798912,Wed Jun 08 22:48:46 +0000 2016,19881,7724
740373189193256964,Wed Jun 08 02:41:38 +0000 2016,20648,9220
740365076218183684,Wed Jun 08 02:09:24 +0000 2016,2727,495
740359016048689152,Wed Jun 08 01:45:19 +0000 2016,3610,967
740214038584557568,Tue Jun 07 16:09:13 +0000 2016,7335,2220
739979191639244800,Tue Jun 07 00:36:02 +0000 2016,21898,6719
739932936087216128,Mon Jun 06 21:32:13 +0000 2016,4443,1217
739844404073074688,Mon Jun 06 15:40:26 +0000 2016,4138,966
739623569819336705,Mon Jun 06 01:02:55 +0000 2016,4185,1547
739606147276148736,Sun Jun 05 23:53:41 +0000 2016,5897,1876
739544079319588864,Sun Jun 05 19:47:03 +0000 2016,43694,24319
739485634323156992,Sun Jun 05 15:54:48 +0000 2016,7887,3309
739238157791694849,Sat Jun 04 23:31:25 +0000 2016,75163,52360
738891149612572673,Sat Jun 04 00:32:32 +0000 2016,115,6
738885046782832640,Sat Jun 04 00:08:17 +0000 2016,4127,1283
738883359779196928,Sat Jun 04 00:01:35 +0000 2016,3661,917
738537504001953792,Fri Jun 03 01:07:16 +0000 2016,5575,1759
738402415918125056,Thu Jun 02 16:10:29 +0000 2016,3599,955
738184450748633089,Thu Jun 02 01:44:22 +0000 2016,4727,1360
738166403467907072,Thu Jun 02 00:32:39 +0000 2016,9635,3828
738156290900254721,Wed Jun 01 23:52:28 +0000 2016,2768,748
737826014890496000,Wed Jun 01 02:00:04 +0000 2016,5757,2006
737800304142471168,Wed Jun 01 00:17:54 +0000 2016,10943,3904
737678689543020544,Tue May 31 16:14:39 +0000 2016,5528,1509
737445876994609152,Tue May 31 00:49:32 +0000 2016,11302,5048
737322739594330112,Mon May 30 16:40:14 +0000 2016,3953,907
737310737551491075,Mon May 30 15:52:33 +0000 2016,16040,8329
736736130620620800,Sun May 29 01:49:16 +0000 2016,4736,1972
736392552031657984,Sat May 28 03:04:00 +0000 2016,19450,8407
736365877722001409,Sat May 28 01:18:00 +0000 2016,4367,1408
736225175608430592,Fri May 27 15:58:54 +0000 2016,8901,3115
736010884653420544,Fri May 27 01:47:23 +0000 2016,8652,3355
735991953473572864,Fri May 27 00:32:10 +0000 2016,3934,1283
735648611367784448,Thu May 26 01:47:51 +0000 2016,4397,1237
735635087207878657,Thu May 26 00:54:06 +0000 2016,6776,2659
735274964362878976,Wed May 25 01:03:06 +0000 2016,9629,4707
735256018284875776,Tue May 24 23:47:49 +0000 2016,3675,993
735137028879360001,Tue May 24 15:55:00 +0000 2016,3428,1092
734912297295085568,Tue May 24 01:02:00 +0000 2016,2993,572
734787690684657664,Mon May 23 16:46:51 +0000 2016,13745,7102
734776360183431168,Mon May 23 16:01:50 +0000 2016,2742,608
734559631394082816,Mon May 23 01:40:38 +0000 2016,1646,451
733828123016450049,Sat May 21 01:13:53 +0000 2016,3926,881
733822306246479872,Sat May 21 00:50:46 +0000 2016,4015,1141
733482008106668032,Fri May 20 02:18:32 +0000 2016,3438,1065
733460102733135873,Fri May 20 00:51:30 +0000 2016,4605,1451
733109485275860992,Thu May 19 01:38:16 +0000 2016,44619,17621
732732193018155009,Wed May 18 00:39:02 +0000 2016,2671,599
732726085725589504,Wed May 18 00:14:46 +0000 2016,3855,1003
732585889486888962,Tue May 17 14:57:41 +0000 2016,4016,868
732375214819057664,Tue May 17 01:00:32 +0000 2016,8832,2838
732005617171337216,Mon May 16 00:31:53 +0000 2016,16324,6154
731285275100512256,Sat May 14 00:49:30 +0000 2016,3798,1090
731156023742988288,Fri May 13 16:15:54 +0000 2016,4196,1434
730924654643314689,Fri May 13 00:56:32 +0000 2016,6682,2234
730573383004487680,Thu May 12 01:40:42 +0000 2016,5407,2435
730427201120833536,Wed May 11 15:59:50 +0000 2016,3809,1176
730211855403241472,Wed May 11 01:44:07 +0000 2016,4180,1182
730196704625098752,Wed May 11 00:43:55 +0000 2016,5339,2172
729854734790754305,Tue May 10 02:05:03 +0000 2016,4396,1268
729838605770891264,Tue May 10 01:00:58 +0000 2016,1856,431
729823566028484608,Tue May 10 00:01:12 +0000 2016,4358,1390
729463711119904772,Mon May 09 00:11:16 +0000 2016,6340,2586
729113531270991872,Sun May 08 00:59:46 +0000 2016,2054,370
728986383096946689,Sat May 07 16:34:32 +0000 2016,3460,917
728760639972315136,Sat May 07 01:37:30 +0000 2016,5090,1911
728751179681943552,Sat May 07 00:59:55 +0000 2016,3032,757
728653952833728512,Fri May 06 18:33:34 +0000 2016,3620,1169
728409960103686147,Fri May 06 02:24:02 +0000 2016,5383,2269
728387165835677696,Fri May 06 00:53:27 +0000 2016,3999,1075
728046963732717569,Thu May 05 02:21:37 +0000 2016,4722,1328
728035342121635841,Thu May 05 01:35:26 +0000 2016,4953,1872
728015554473250816,Thu May 05 00:16:48 +0000 2016,4479,1219
727685679342333952,Wed May 04 02:26:00 +0000 2016,3206,720
727644517743104000,Tue May 03 23:42:26 +0000 2016,6431,1962
727524757080539137,Tue May 03 15:46:33 +0000 2016,4900,1379
727314416056803329,Tue May 03 01:50:44 +0000 2016,3623,834
727286334147182592,Mon May 02 23:59:09 +0000 2016,3324,920
727175381690781696,Mon May 02 16:38:15 +0000 2016,4209,1540
727155742655025152,Mon May 02 15:20:13 +0000 2016,3983,1490
726935089318363137,Mon May 02 00:43:25 +0000 2016,7496,2738
726887082820554753,Sun May 01 21:32:40 +0000 2016,4195,1677
726828223124897792,Sun May 01 17:38:46 +0000 2016,3882,1124
726224900189511680,Sat Apr 30 01:41:23 +0000 2016,4811,1302
725842289046749185,Fri Apr 29 00:21:01 +0000 2016,7691,2970
725786712245440512,Thu Apr 28 20:40:11 +0000 2016,4537,1527
725729321944506368,Thu Apr 28 16:52:08 +0000 2016,5646,2009
725458796924002305,Wed Apr 27 22:57:10 +0000 2016,1541,703
724983749226668032,Tue Apr 26 15:29:30 +0000 2016,4040,1462
724771698126512129,Tue Apr 26 01:26:53 +0000 2016,2593,725
724405726123311104,Mon Apr 25 01:12:38 +0000 2016,5800,1847
724049859469295616,Sun Apr 24 01:38:33 +0000 2016,4738,1984
724046343203856385,Sun Apr 24 01:24:35 +0000 2016,2901,620
724004602748780546,Sat Apr 23 22:38:43 +0000 2016,4561,1790
723912936180330496,Sat Apr 23 16:34:28 +0000 2016,4236,1374
723688335806480385,Sat Apr 23 01:41:59 +0000 2016,8435,3347
723673163800948736,Sat Apr 23 00:41:42 +0000 2016,3291,1011
723179728551723008,Thu Apr 21 16:00:57 +0000 2016,5761,2110
722974582966214656,Thu Apr 21 02:25:47 +0000 2016,4493,1764
722613351520608256,Wed Apr 20 02:30:23 +0000 2016,5393,1831
721503162398597120,Sun Apr 17 00:58:53 +0000 2016,5086,2124
721001180231503872,Fri Apr 15 15:44:11 +0000 2016,2748,686
720785406564900865,Fri Apr 15 01:26:47 +0000 2016,3400,866
720775346191278080,Fri Apr 15 00:46:48 +0000 2016,2702,760
720415127506415616,Thu Apr 14 00:55:25 +0000 2016,4503,1681
720389942216527872,Wed Apr 13 23:15:21 +0000 2016,6974,2840
720340705894408192,Wed Apr 13 19:59:42 +0000 2016,3131,1098
720059472081784833,Wed Apr 13 01:22:10 +0000 2016,4229,1268
720043174954147842,Wed Apr 13 00:17:25 +0000 2016,5332,2253
719991154352222208,Tue Apr 12 20:50:42 +0000 2016,5281,1979
719704490224398336,Tue Apr 12 01:51:36 +0000 2016,4974,1645
719551379208073216,Mon Apr 11 15:43:12 +0000 2016,5515,2192
719367763014393856,Mon Apr 11 03:33:34 +0000 2016,3022,827
719339463458033665,Mon Apr 11 01:41:07 +0000 2016,4822,1403
719332531645071360,Mon Apr 11 01:13:34 +0000 2016,3711,1078
718971898235854848,Sun Apr 10 01:20:33 +0000 2016,3818,1231
718939241951195136,Sat Apr 09 23:10:47 +0000 2016,5720,1973
718631497683582976,Sat Apr 09 02:47:55 +0000 2016,20697,9126
718613305783398402,Sat Apr 09 01:35:37 +0000 2016,2669,542
718540630683709445,Fri Apr 08 20:46:50 +0000 2016,2730,1137
718460005985447936,Fri Apr 08 15:26:28 +0000 2016,2846,602
718454725339934721,Fri Apr 08 15:05:29 +0000 2016,5320,1685
718246886998687744,Fri Apr 08 01:19:36 +0000 2016,2115,565
718234618122661888,Fri Apr 08 00:30:51 +0000 2016,4217,1127
717841801130979328,Wed Apr 06 22:29:56 +0000 2016,2660,670
717790033953034240,Wed Apr 06 19:04:14 +0000 2016,3170,1272
717537687239008257,Wed Apr 06 02:21:30 +0000 2016,6281,2069
717428917016076293,Tue Apr 05 19:09:17 +0000 2016,1748,510
717421804990701568,Tue Apr 05 18:41:02 +0000 2016,3446,945
717047459982213120,Mon Apr 04 17:53:31 +0000 2016,6826,2135
717009362452090881,Mon Apr 04 15:22:08 +0000 2016,3583,1102
716802964044845056,Mon Apr 04 01:41:58 +0000 2016,4627,1317
716791146589110272,Mon Apr 04 00:55:01 +0000 2016,5204,1474
716730379797970944,Sun Apr 03 20:53:33 +0000 2016,1339,475
716447146686459905,Sun Apr 03 02:08:05 +0000 2016,14327,6643
716439118184652801,Sun Apr 03 01:36:11 +0000 2016,2574,247
716285507865542656,Sat Apr 02 15:25:47 +0000 2016,3041,1225
716080869887381504,Sat Apr 02 01:52:38 +0000 2016,5272,1935
715928423106027520,Fri Apr 01 15:46:52 +0000 2016,3485,987
715758151270801409,Fri Apr 01 04:30:16 +0000 2016,4085,1596
715733265223708672,Fri Apr 01 02:51:22 +0000 2016,5093,1920
715704790270025728,Fri Apr 01 00:58:13 +0000 2016,3055,634
715696743237730304,Fri Apr 01 00:26:15 +0000 2016,4257,1454
715680795826982913,Thu Mar 31 23:22:53 +0000 2016,4719,1813
715360349751484417,Thu Mar 31 02:09:32 +0000 2016,5955,1772
715342466308784130,Thu Mar 31 00:58:29 +0000 2016,3294,768
715220193576927233,Wed Mar 30 16:52:36 +0000 2016,2630,736
